original,translation
[ПЕРЕДАЧА OK][ПОДПИСЬ: OK]\x1b[37;1m,[TRANSFER OK][SIGNATURE: OK]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m\x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK] \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK] \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]  \x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]  \x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[38;2;255;128;0m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[38;2;255;128;0m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m [SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  [SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m[SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] [ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] [SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  [ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  [SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK][ПОДПИСЬ: Поддельная]\x1b[37;1m,\x1b[32;1m[TRANSFER OK][SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m [SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  [SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m[SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK] [ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK] [SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK]  [SIGNATURE: Palsu]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: Поддельная],[TRANSFER OK]  [SIGNATURE: Palsu]
[ПЕРЕДАЧА OK][ПОДПИСЬ: Поддельная]\x1b[37;1m,[TRANSFER OK][SIGNATURE: Palsu]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK] \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]  \x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[32;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m [SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  [SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] [SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  [SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK][ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,\x1b[32;1m[TRANSFER OK][SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m [SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  [SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m[SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK] [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK] [SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK]  [SIGNATURE: XCI➡NSP]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: XCI➡NSP],[TRANSFER OK]  [SIGNATURE: XCI➡NSP]
[ПЕРЕДАЧА OK][ПОДПИСЬ: XCI➡NSP]\x1b[37;1m,[TRANSFER OK][SIGNATURE: XCI➡NSP]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m\x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m\x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK] \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK] \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]  \x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]  \x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m\x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m\x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK] \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK] \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]  \x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]  \x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[32;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[32;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m [SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m  [SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]\x1b[37;1m[SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK] [ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK] [SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK]  [ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK]  [SIGNATURE: DBI]\x1b[37;1m
\x1b[32;1m[ПЕРЕДАЧА OK][ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[32;1m[TRANSFER OK][SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m [ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m [SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m  [ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m  [SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m[ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m[SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK] [ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK] [SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK]  [SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]  [ПОДПИСЬ: DBI],[TRANSFER OK]  [SIGNATURE: DBI]
[ПЕРЕДАЧА OK][ПОДПИСЬ: DBI]\x1b[37;1m,[TRANSFER OK][SIGNATURE: DBI]\x1b[37;1m
[ПЕРЕДАЧА OK]\x1b[37;1m,[TRANSFER OK]\x1b[37;1m
[ПЕРЕДАЧА ПРЕРВАНА]\x1b[37;1m,[TRANSFER TERPUTUS]\x1b[37;1m
\x1b[33;1m[ПОДПИСЬ: DBI]\x1b[37;1m,\x1b[33;1m[SIGNATURE: DBI]\x1b[37;1m
